"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20"
"202.5",201962.28755621,192118.832898823,195208.46641243,195137.070740293,198010.535473353,198846.088021913,197321.068553167,192882.733387504,198538.121542852,195141.901517634,197732.728553032,196587.034540493,195409.544430177,202551.19927219,207574.11130898,188806.491735219,194829.252737271,203926.338106343,199388.616503515,195841.912101404
"207.5",181345.683527251,172674.550535775,175404.438065217,175298.813433131,177684.668575138,178588.330850722,177213.140758883,173108.800590967,178306.556270187,175347.476116519,177606.024212903,176516.487682715,175736.167452759,181907.499320893,186468.041572648,169445.67284075,174814.097822559,183281.219905461,179266.688562209,176121.199516877
"212.5",161282.675313566,153731.92042528,156111.194040965,156017.163589787,158006.971917296,158956.916768081,157705.608856099,153986.001169376,158635.6387541,156062.773341415,158010.498892674,157008.27885567,156524.720587026,161842.245467488,165931.063676922,150791.899254978,155314.525238895,163224.137114763,159657.788120261,156820.444561909
"217.5",141988.625843475,135482.496600368,137567.707453565,137459.386288595,139198.642567625,140130.755375834,139011.285980412,135689.995167796,139721.754530365,137521.867655917,139160.052439412,138265.63114948,137914.886155733,142533.780697938,146135.408555217,132995.895127155,136641.062362875,143933.480675987,140668.981128424,138169.109247281
"222.5",123722.448405976,118188.168336552,120072.937506829,119879.640743337,121478.450049743,122348.233174824,121386.535206199,118448.663041847,121829.823244306,120004.344654852,121344.487771225,120571.862745433,120223.122305481,124293.955353887,127401.772450923,116230.707669938,119109.741404504,125644.036049349,122595.887110094,120481.140380246
"227.5",106676.774340344,102039.093596093,103768.649789566,103452.01529471,104945.208630873,105730.385327457,104947.0606521,102377.814217868,105122.376363935,103678.562154868,104729.235776727,104093.375037111,103689.211138302,107330.546046411,109943.457956364,100566.121424273,102828.583272957,108502.937493911,105702.166605742,103954.76700824
"232.5",91013.2292685685,87149.7026080287,88717.6355697339,88287.9041804509,89675.0686203002,90346.1595906982,89750.3436090913,87524.7908938836,89709.9613043389,88628.4416417006,89416.5905682244,88904.0669661864,88462.4242209671,91737.6165457491,93870.7800434753,86035.7251495441,87829.0407480105,92643.3013598782,90163.3862243964,88716.5853908147
"237.5",76859.5271409196,73616.483762056,75017.1277624997,74516.2748419541,75775.6666649015,76325.8043708208,75897.4128459963,73974.3626699779,75729.2070580907,74940.3374046761,75527.5167393511,75080.9742863211,74663.7019143036,77574.7067759609,79296.1413185406,72751.8127264154,74205.0310750177,78232.5425385342,76107.2090701503,74894.6952866407
"242.5",64216.7089199779,61480.4719531021,62704.6803186427,62202.2797752342,63286.3975542857,63746.8856293919,63439.576050187,61784.6404604218,63225.2416284594,62644.8323473842,63087.6558723565,62670.1928484559,62316.6128563166,64840.5939991135,66246.8411268966,60796.4414789861,61989.2628612258,65330.6342846353,63548.4546450688,62531.5146279658
"247.5",53047.3712445562,50767.1292235151,51794.0448343013,51348.1386115624,52228.7904285436,52633.8719813038,52405.3374083197,50996.5213402912,52183.621632814,51755.9361174753,52083.229674164,51718.7090990193,51410.9376128982,53548.277849412,54710.5092395489,50210.7119058482,51170.1886685472,53934.6479288125,52459.6618333096,51623.2469874739
"252.5",43302.4619027508,41449.9630328103,42284.6962535971,41894.3134802956,42599.5989831576,42960.4420411081,42785.7062142392,41600.4893101253,42570.5414696163,42259.8459750655,42490.1672034987,42206.3650481306,41915.5815815571,43697.0054953653,44659.5146965859,40988.0722188059,41723.6419683551,44007.6316758117,42791.9069446427,42130.4734226155
"257.5",34924.7804488155,33450.1649486344,34138.0155934219,33766.7499712393,34352.0556870172,34661.3785268226,34532.7361997095,33548.2790469063,34337.6605940453,34104.2998218267,34262.7923825994,34045.5507151504,33779.1272405081,35247.0017065672,36040.7731935591,33075.5190990776,33616.7050332959,35484.9570870489,34486.1673704228,33990.4427550551
"262.5",27834.327676992,26668.6648879254,27256.7829535857,26885.2725114153,27389.4840161641,27638.3250892998,27562.3242431868,26755.2948834165,27391.0607390309,27198.819345881,27312.9274213608,27131.8051235782,26915.4319955807,28110.7209520319,28751.2730754724,26379.7753016002,26779.5073200099,28275.6170920799,27460.244883116,27110.1010795627
"267.5",21925.156297002,21006.7805358012,21517.1285936043,21152.5136506742,21585.4293562108,21779.6448506679,21756.5869491938,21096.2977997865,21606.0395927389,21433.3929853017,21521.446058412,21363.5558196022,21209.0836384267,22164.6378681602,22660.230595154,20792.3124517753,21104.2821162002,22269.1552609734,21604.9867481191,21373.9189926257
"272.5",17073.9807130431,16356.6807985677,16792.0192323456,16454.357382806,16807.9255213502,16966.8739607776,16976.8760751342,16434.1318294855,16850.2938423187,16691.1588995944,16760.0066202235,16628.6114292733,16529.682345667,17270.5740705318,17638.1274206559,16197.1683289975,16457.0093518973,17338.9147444195,16797.4144822492,16657.3638718803
"277.5",13150.4711924402,12595.0782998884,12954.8358789701,12664.5511435974,12932.5220529389,13070.7383137493,13088.722839917,12647.5637672248,12990.1751162892,12852.4068085082,12900.4187113948,12799.0734960827,12744.9001235183,13294.8937135338,13563.4794572954,12471.3327594209,12694.2822165807,13351.3255915485,12912.3405683553,12833.34774372
"282.5",10018.9087483912,9589.70678539857,9878.83461810879,9645.47597364717,9835.53340497371,9955.6734623478,9967.74094424244,9620.00933819603,9894.34948170962,9789.18224473454,9813.1661510049,9739.57904339724,9722.24846378035,10110.0423343739,10311.8016899677,9491.5749527041,9678.95194406435,10168.2614386135,9819.00448070124,9773.01964067717
"287.5",7548.60895456424,7216.8825599766,7444.93435482877,7264.27950865444,7394.65059490791,7495.22575119376,7498.91266385539,7233.66741713145,7443.80325954336,7373.57483230592,7375.38544345503,7324.39404001777,7335.25439698264,7596.54570497564,7754.69022800463,7142.62556763512,7291.52347478449,7656.9654577135,7387.21886646595,7354.88541801027
"292.5",5624.72990458133,5369.89090387435,5547.18014357872,5408.41720915715,5498.42941873438,5578.95548173027,5576.95190974278,5378.6461851536,5534.34173617803,5492.44695864696,5478.49555948685,5444.95970048127,5472.82378720861,5644.94010600613,5770.41002983549,5318.32735758349,5430.04778179065,5701.48583267514,5499.39623913584,5471.58998898886
"297.5",4143.51649840151,3950.51997212054,4086.46058917865,3979.3485481259,4044.12780543728,4105.04461066554,4100.70595204871,3953.55651750582,4067.40009306679,4044.96261736228,4022.30524112469,4001.20588970646,4035.98722974894,4149.3493594592,4246.78948806166,3917.36391338847,3998.4867055799,4197.54124196911,4049.303997097,4023.70258044331
"302.5",9821.3050559886,9345.77451634751,9715.05759260036,9390.4522051214,9594.17735702401,9721.71860251876,9706.92478936691,9334.36317376711,9607.6050497237,9620.60303562637,9493.16814112094,9435.94602096269,9616.53896126811,9817.81509675136,10068.0590329584,9304.65501301996,9503.19336932503,9978.5256529412,9598.71168987716,9518.12917317392
