"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20"
"137.5",322185.228930265,305126.338864923,312015.69454975,306839.396669665,315183.057797646,317296.201954419,316653.038531495,306930.720825485,315801.270182092,311465.018700757,313076.559148489,313736.094662654,310644.121441449,324987.078687796,333383.277545402,295410.660119235,307859.649712746,326899.810714157,316861.822146081,309900.191060518
"142.5",319594.062711152,302674.432558127,309483.327588015,304326.614888508,312604.867861297,314600.34380051,314001.764001559,304490.45672375,313473.991001426,308947.083617457,310489.221917537,311308.652297349,308188.872494284,322270.960374374,330651.58098366,292957.415752465,305501.170309002,324137.127236726,314220.199093701,307340.369991659
"147.5",318306.376677784,301432.894707856,308215.431799421,303047.813456871,311281.475412083,313178.072289374,312627.808942397,303320.770992386,312418.938646837,307656.162385658,309118.188494791,310141.774144566,306974.33661983,320894.643413231,329231.945554763,291674.979024677,304359.165319104,322705.85600257,312865.150420528,306018.060285721
"152.5",319679.311088644,302693.117249918,309521.897852357,304270.326886859,312550.533988823,314428.683064183,313862.742034764,304719.74127991,313906.882145957,308938.403565529,310297.285364481,311500.675492776,308327.686982901,322255.363925577,330520.946022551,292839.518378876,305717.164010112,324057.028478924,314159.309530281,307267.369908379
"157.5",318639.299342045,301667.044091067,308479.212860283,303164.699037013,311462.409895629,313396.330579004,312715.534088477,303861.349698752,312922.572536563,307907.47958466,309114.562101807,310411.23405958,307363.340677038,321250.403204119,329278.339649422,291825.767173545,304724.77006826,323077.081361458,313125.819195104,306234.170219498
"162.5",313978.204137296,297255.267398241,303894.202485405,298632.597046514,306860.745153641,308887.500346546,307987.720802834,299593.613888943,308285.286264898,303397.539770218,304438.798805324,305714.626123879,302907.677019346,316636.31221718,324308.350478442,287549.212620721,300262.590772622,318489.763857548,308555.212698049,301779.808798788
"167.5",302570.572981737,286547.941095519,292713.505960173,287774.469657941,295720.727469826,297800.515488275,296616.535525769,288911.106610972,296951.499748752,292382.654584131,293311.689456625,294417.917302425,291922.087672538,305217.523483907,312467.730087967,277172.026123537,289389.476410397,307027.309774509,297341.672017937,290920.142397655
"172.5",287079.274669137,272045.416403842,277493.52809076,273112.392526054,280628.337412507,282725.706549993,281230.686040869,274327.530069359,281566.110437209,277420.062006669,278348.419597842,279145.12730569,276949.47059049,289670.226814906,296522.719943048,263130.504199953,274659.250322251,291339.28452647,282089.82424532,276202.416020235
"177.5",272594.243323885,258449.95059044,263177.603205765,259361.6982922,266475.615282747,268627.387205675,266861.75293342,260658.90479283,267177.940691922,263405.319247846,264447.741963025,264866.209682574,262881.235330871,275150.038786247,281640.806798113,250033.736606195,260889.56726359,276606.057913914,267821.008126723,262453.967698912
"182.5",255810.186859552,242546.415414347,246637.654050369,243274.529038241,249955.103074493,252208.196758428,250295.744990666,244708.134511274,250599.490731304,247145.552965163,248337.242328193,248375.901450264,246535.205952458,258309.219052356,264305.119657414,234788.529893821,244874.268311838,259513.230606171,251308.356205035,246439.003889458
"187.5",238352.254280084,225944.096504582,229553.877992864,226444.840114312,232665.159509759,235051.936126404,233093.71411021,228019.469247652,233446.101115242,230258.400381188,231524.188024238,231256.638644577,229536.55121453,240706.145593006,246166.68320363,218842.76395951,228183.00281782,241743.95603328,234146.523114319,229737.372000715
"192.5",220102.971241524,208653.660713735,211892.342996841,208890.428615157,214572.235445238,217041.482297894,215106.236096114,210478.019984643,215585.750081767,212672.827672718,213858.000302631,213405.299197254,211855.572167851,222169.163563124,227153.818165196,202053.021380299,210732.858055636,223197.974451388,216211.286155377,212289.921249081
"197.5",201469.130389006,191092.265339136,194007.053968312,191078.499119183,196161.322478249,198604.305199802,196753.353971589,192484.345377045,197377.433733455,194763.67815133,195765.790494589,195237.697831671,193942.716843645,203195.313594331,207782.779804796,184788.934370196,192904.825984713,204296.652587902,197925.415762015,194522.64362583
"202.5",182666.869412197,173421.013285916,176021.560057659,173223.309323652,177684.167089267,180029.336527965,178309.710023648,174322.770114051,179024.806155339,176700.352757066,177518.772883867,176981.056981335,176017.772596097,184139.268260503,188359.245278155,167343.4220317,174879.099094111,185281.314662279,179561.946092942,176626.68297155
"207.5",164021.110659326,155902.55099097,158192.289037029,155596.952291108,159448.083503679,161712.295669792,160130.265956178,156413.182149002,160863.344917344,158784.933342604,159453.145789741,158932.90405834,158316.989002939,165357.51473644,169205.297312572,150171.046290207,156956.298945047,166502.657049896,161446.729628045,158851.45258283
"212.5",145865.860304199,138822.467777285,140811.43499449,138464.559258403,141776.176469818,143969.293871968,142528.49987299,139098.720419525,143194.386492696,141339.909266238,141864.955316572,141373.754158224,141012.106937581,147107.20710457,150562.119629919,133639.218792797,139478.523861033,148274.741949997,143784.037686419,141454.386975737
"217.5",128408.73187155,122359.722096946,124099.163586731,121987.153284165,124879.081875524,126948.693384604,125681.80363711,122539.69772089,126177.5384299,124568.442859789,124945.490560223,124496.974277824,124228.875313483,129549.577315588,132585.677622054,117882.213696998,122721.729646467,130753.795536342,126663.930456804,124634.859590134
"222.5",111894.235968431,106754.901195423,108332.764396108,106390.03518048,108964.504824464,110862.32888798,109798.174828879,106943.685344463,110046.007452054,108722.698656147,108951.371611271,108569.11218847,108264.85888739,112967.947649584,115573.73357234,103041.284713452,106985.034642689,114141.556142262,110361.967632975,108678.234321101
"227.5",96492.1579732815,92173.8707017703,93642.130743144,91818.1170599691,94122.6763148293,95821.7553236343,94967.7684695697,92411.5653182042,94957.105939649,93955.688321178,94026.8874906827,93737.3431669062,93351.1649088523,97548.3377899335,99724.5688776238,89163.773223158,92374.4770059366,98566.0640178129,95127.6304151712,93766.1004839852
"232.5",82342.7186997311,78714.2217287086,80079.995354838,78362.6900041461,80420.5488377272,81892.1904049288,81243.7952492259,78980.4475355891,81025.7934954124,80341.6739815433,80266.31193411,80061.9454637595,79631.2722672322,83371.6341324951,85138.1992165452,76270.6774969837,78914.9698460108,84150.4244773062,81125.7229907438,80013.5763044943
"237.5",69558.5318621181,66471.6945770897,67729.8540808757,66136.3356086943,67951.2795135201,69196.920389683,68723.9993409241,66727.5507891325,68384.1218011418,67955.0615829429,67785.5138402553,67610.9970724048,67211.4618350294,70488.8555391056,71916.307605935,64468.3354312916,66688.1262831672,71048.7105746491,68469.7743797381,67539.0037967676
"242.5",58134.6446099685,55498.9618435726,56625.3886631123,55202.2818112119,56745.3637906571,57809.2341934545,57458.1445939018,55710.1205422548,57079.2242083161,56821.7889674961,56612.9104062319,56429.7125521986,56102.0736791033,58901.2103721303,60082.1096934836,53849.2452058558,55723.2175408561,59315.5850665518,57165.2416656592,56385.0752085269
"247.5",48032.9155606791,45824.4075352756,46783.2030249419,45568.5367155172,46823.2820268601,47749.9930510056,47475.533545415,45967.3585200375,47104.7274654808,46957.3351642529,46736.4579019135,46565.7942113391,46287.2640701395,48627.0836582411,49621.4171408306,44462.3328339106,46009.070943128,48954.0757174311,47183.1622866625,46547.6907408648
"252.5",39210.5359197641,37418.6533455174,38206.7160136649,37181.2807098685,38186.5053275831,38993.090243011,38772.0431048998,37488.0923035716,38429.0115955388,38352.584773113,38130.5023238184,38002.2242652811,37740.8184342515,39669.3956298746,40508.6699835974,36298.4012095612,37523.626549432,39936.5382798746,38482.0840948505,37987.0803028322
"257.5",31621.9660051918,30203.5945904412,30860.1172136775,29971.2231048307,30795.0979961937,31475.5708226292,31303.5640402924,30224.4278983656,30999.9283921175,30960.4044472586,30750.3290668562,30657.0802179955,30418.5444410115,31990.7592198516,32695.9077440456,29301.1280230762,30239.0583689689,32201.3505681298,31011.5059942964,30645.8849621445
"262.5",25201.3665854198,24086.4757953069,24651.9486643387,23866.4738332097,24560.5364825558,25105.9026303039,24991.330393673,24097.4717092769,24728.0310799187,24698.0188667163,24515.6529433446,24433.7724733284,24240.5339355205,25509.0990550026,26087.662088744,23380.9342309901,24095.0391307057,25660.0885419674,24696.2475227908,24441.1716147225
"267.5",19854.1154819386,18977.9499866596,19468.7463190626,18780.934541132,19364.4540582647,19786.374549008,19730.0046226373,18993.5732717874,19502.5141792713,19466.0846859775,19319.2598865586,19240.2840460644,19100.2149890364,20109.9384122162,20563.604140921,18438.2590567076,18995.4697801588,20210.1621820448,19434.9323884525,19268.4687550052
"272.5",15465.2740879275,14781.6168062674,15197.409465234,14613.0714146101,15084.5487310149,15414.7902226385,15397.2062004973,14789.807882414,15206.459446598,15160.4606817953,15046.0602408121,14976.0620519073,14881.3547753153,15666.3373644008,16006.9619201803,14370.001802139,14819.0678743681,15736.5776674781,15114.4720391218,15015.4816508474
"277.5",11914.2864607797,11386.6823228408,11726.4504304727,11250.5925607392,11609.1306313859,11875.8305161257,11872.3746699694,11377.8604650511,11720.0919247307,11674.9081306722,11581.9727366214,11526.6489704723,11468.6387270822,12056.9990897033,12309.0248140083,11068.5704659131,11436.4045678164,12118.6075745208,11621.6363036693,11568.1931582143
"282.5",9078.43454919098,8673.25510678178,8943.35774620707,8571.33736711428,8829.82994823288,9046.03861855007,9042.82386786917,8652.29471421641,8924.84333830678,8894.20435508597,8811.54355380727,8770.76134926188,8745.51553957884,9166.83899084053,9357.70577855245,8426.41776371458,8724.40864475021,9230.92689997299,8839.41670433679,8810.07346534603
"287.5",6840.51917126072,6529.44535812776,6741.05496807232,6457.59141471172,6639.15746395056,6810.30417355395,6804.43030992411,6505.44846126355,6713.00183718334,6701.61524455165,6624.22471556016,6595.51747195401,6597.8888465917,6887.50118571557,7036.86349025474,6342.61396502592,6575.94800153559,6952.5912623643,6651.5901748944,6630.70318696876
"292.5",5097.32958565001,4859.56609552666,5023.58008408397,4809.77636027435,4937.68555345709,5068.74096113274,5061.85784279256,4836.97127427769,4990.27202233516,4993.7644623456,4921.94113640393,4903.21774424238,4923.93618568223,5118.88278391804,5236.14972797666,4723.76105344508,4899.65430709154,5178.09389579286,4953.02510727631,4933.0957741137
"297.5",3755.25252536151,3575.75948424798,3701.25885928104,3540.55639144122,3632.90315647299,3729.35428788418,3723.24541519372,3555.11670665935,3667.44585849281,3679.0261094087,3614.63296289817,3603.54568644766,3633.04162600656,3763.95286909852,3853.67249292296,3480.35184954779,3609.59166765019,3812.90834574895,3648.31880913669,3627.9679467201
"302.5",8906.34223258466,8466.0484549763,8803.3442333584,8367.46341057828,8630.85947794668,8835.17383275146,8821.58630915741,8394.84215040316,8667.86535642969,8758.9400528096,8539.65844093604,8506.07479674917,8674.89795020721,8916.87882661225,9138.09338550209,8278.69653534683,8589.94792593479,9069.18541284174,8661.70972537679,8590.36249994501
