"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20"
"212.5",159436.534374935,151800.328474611,154169.816684996,152772.735831831,155554.500120815,157262.240781,155863.44021069,152094.07965229,156727.120077544,154274.252229746,155657.291247378,154872.480797468,154433.075572227,160447.106462481,164336.787645803,147544.185938235,152943.139232153,161729.663567568,157485.80423011,154800.998698815
"217.5",140359.211644637,133790.649735164,135865.167003896,134596.149193131,137025.247946377,138655.406720622,137419.377627674,134003.528986193,138075.811801219,135957.966400689,137090.106672218,136383.982693908,136062.316322247,141300.552485861,144721.633525287,130141.045037854,134561.289852227,142617.64156315,138740.536718627,136392.53621628
"222.5",122305.559484923,116721.25653652,118596.685775069,117384.16846397,119570.826586782,121074.077885362,120030.080872217,116961.349500289,120411.085091584,118652.784413299,119540.090381713,118932.979986322,118592.784865471,123217.053579366,126159.007259073,113747.659809042,117301.948704767,124496.859032586,120894.522968715,118931.39363293
"227.5",105463.506013671,100776.404933907,102504.882014044,101302.005105998,103289.462709802,104639.034314902,103799.966054414,101079.258472355,103900.073026444,102525.421798902,103167.837661664,102681.711156675,102269.867303604,106400.274572642,108863.007146838,98423.2166889823,101276.137991094,107509.95315289,104216.171664923,102614.83438837
"232.5",89989.2997240715,86065.4210687006,87649.2214560179,86454.4702965486,88255.6247444939,89420.4619054233,88786.6719834916,86400.1766643207,88661.3481033542,87657.66972248,88075.847129231,87699.204841461,87246.1013641148,90940.0501684729,92942.7795830035,84195.5973574326,86512.7021754679,91790.4072188502,88883.1137677344,87568.4489950909
"237.5",76007.4498590646,72688.8975415402,74123.353155724,72966.7949229899,74573.1951600111,75550.959086941,75094.4261820918,73008.4003608968,74835.2983382534,74132.6069218734,74387.5049151862,74060.9566539067,73639.0941179415,76893.3699482936,78509.4325883392,71179.4214961245,73102.4349372611,77505.1201324583,75020.189242056,73920.3882085646
"242.5",63515.6004619923,60697.0418535967,61964.3233089894,60905.9722727344,62277.7842181412,63109.2742581373,62776.460992707,60964.5733148503,62470.3067648947,61979.4907639897,62130.7824092619,61815.0511482458,61465.6506452484,64260.7832060376,65589.0053769767,59466.9581575688,61076.9766871717,64713.3413845403,62636.711881637,61715.1146235465
"247.5",52474.2623735724,50118.1908730361,51188.2814567838,50277.6115205042,51391.3093661803,52118.6975264504,51863.6590315436,50310.4862159715,51556.0801062733,51213.9449627778,51292.1437608015,51011.0505152635,50711.7510392112,53059.4654011351,54167.6566146258,49105.7045953482,50424.0582870544,53415.7458708491,51702.5452214769,50948.3764125247
"252.5",42835.7696524328,40922.6788794072,41797.2212009354,41022.5836138882,41913.462066666,42551.5580626062,42349.9175215214,41035.1027264847,42058.8324289666,41824.3110540307,41845.7106191978,41629.3574694177,41347.6366845219,43290.8932724742,44217.9747692391,40087.2162102737,41119.7797196883,43579.5558134309,42170.6980379448,41578.779402016
"257.5",34547.1462810577,33028.4706570836,33752.5928862338,33066.0565529376,33799.5544013262,34340.7000181221,34187.186876983,33088.1967839527,33926.0180046071,33758.8302936521,33744.4984640853,33581.5475372466,33323.8169731631,34914.8901382743,35687.3870936942,32354.1164060714,33133.1910615398,35139.0018511027,33984.5125511378,33544.0561830152
"262.5",27533.1298473192,26335.918487918,26956.160839645,26329.075910958,26953.2068319626,27387.2548699858,27290.2804541507,26384.6371967523,27062.0572102463,26927.4360154547,26901.0463168838,26763.1599540112,26554.1758362181,27843.1315896025,28472.3179707565,25810.9983049456,26397.3421442964,28000.3654884707,27062.3101723252,26753.0113513
"267.5",21689.7291899151,20747.5771987442,21284.4451740101,20716.6675138332,21246.7553797288,21582.9831998913,21543.3482243812,20800.215196303,21344.5871753621,21221.6391107215,21197.841767084,21073.7671746435,20923.5653780195,21951.7236440413,22442.040456921,20349.6033612516,20806.6897891022,22052.7910344432,21294.5680210773,21091.4619985293
"272.5",16893.0997691717,16157.561192568,16612.7379385878,16117.121727615,16547.8520770862,16813.8899520479,16811.2780536249,16199.9759590682,16644.23946878,16527.0981127126,16508.490551581,16402.9652974383,16304.164298711,17102.7732623323,17468.7453569751,15856.1644462605,16228.605574875,17170.8202531481,16558.526723587,16436.4997038958
"277.5",13012.862986286,12444.3727469599,12817.553822609,12406.7191941826,12733.9906935242,12953.1511250751,12961.826264968,12464.956494722,12829.465976569,12726.8638735416,12707.2483075792,12624.9589819205,12567.7350649245,13163.8958597221,13433.1132244567,12211.0726297289,12521.3109978454,13222.4885593497,12730.407706509,12663.0037617356
"282.5",9914.88086136558,9477.07567482312,9774.80290467303,9450.63566203129,9684.9903319292,9866.2268585826,9871.87082478421,9480.01130890384,9770.51720950236,9694.81327261081,9666.97810731248,9606.58515893065,9585.19070757137,10009.2124874135,10212.4203161298,9294.76036310437,9549.69662871398,10070.9975450166,9681.69298085087,9643.54422344515
"287.5",7470.53492044453,7133.42500173053,7367.09868465334,7118.8313009282,7281.79543891335,7427.66722932222,7427.57879866278,7128.0912600597,7349.65027247734,7303.9045417661,7266.4864466091,7224.06078703937,7231.58598601086,7520.48859990778,7679.71812662072,6995.24517174518,7196.14998465499,7584.56126173101,7284.60707936187,7257.6693770037
"292.5",5566.66989175775,5308.47600624498,5489.58912467629,5301.25451187222,5415.0632674113,5528.29776608614,5524.73835035199,5300.02937882875,5463.78281099976,5441.72946054649,5398.45346182693,5370.35358136857,5396.22284585642,5588.86440252837,5714.50666689639,5209.10021718439,5360.38864540125,5648.17781347578,5423.66677329293,5399.33353361432
"297.5",4100.86006644476,3905.74299184533,4044.2536917239,3901.48062478556,3983.48788944488,4067.50984351911,4063.08660643465,3895.59517428316,4015.39135326112,4008.44533545335,3964.11447642498,3946.60884745964,3980.57059133567,4108.88096310346,4205.63905198284,3837.35508047483,3948.0570543862,4158.6534076967,3994.27264831403,3970.66041440339
"302.5",9722.74425855825,9243.29157915859,9616.15579827559,9214.69280941792,9457.40111413124,9633.24081276202,9621.64845840092,9198.31656371814,9486.40998771616,9538.89849974547,9360.94343739822,9311.67565220894,9494.88681844726,9728.39360601467,9970.90097887837,9120.59386247565,9388.07883471721,9887.33613578225,9475.77772224169,9397.21888195505
