"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20"
"127.5",248740.785568319,244891.638164406,223969.314621304,65237.0961305421,147584.662466273,256242.317795612,256758.263439864,104600.936299497,178823.3234477,264685.125134047,151341.620430886,230007.958209128,196706.194185346,257540.25737438,253287.781508225,48588.8096473816,224144.370383882,271666.117871091,209838.288560256,219238.408327453
"132.5",251366.540709695,247456.414127626,226324.513644201,66243.0502426298,149407.988921124,258806.169705666,259381.038509347,105858.273480469,181130.863059957,267484.873134909,153165.88356232,232576.457709701,199185.415034294,260033.791299367,255996.371670552,49311.6165875443,226747.350561184,274387.995711263,212103.841598976,221553.977732414
"137.5",251324.324731404,247277.073306559,226239.834177123,66644.0812431787,149623.999862817,258490.713352008,259187.391586601,106002.274866115,181520.294693295,267316.75632773,153327.864489513,232674.857814151,199544.429347012,259728.081362354,255930.91234923,49505.7462172244,226866.5200089,274037.364222377,212110.83163235,221429.064459937
"142.5",250903.052372135,246670.666372064,225819.613529874,67027.3539143493,149641.745012815,257774.989818811,258576.360294835,106009.419623672,181649.930281658,266699.178959119,153259.015212487,232403.392512844,199611.884267273,259041.494400429,255426.035805626,49657.388888692,226623.666524066,273236.688828228,211819.314408664,220931.572162861
"147.5",250194.49685741,245807.674542169,225195.448307316,67386.6810150341,149562.926013868,256911.023865071,257692.632541774,105927.113812721,181569.519921474,265823.351277455,153050.62367226,231817.753458708,199454.027729406,258147.748764588,254580.541046447,49821.0548906869,226154.658962363,272240.032503289,211342.096502108,220205.84917273
"152.5",247777.560039348,243355.311256848,223096.87943616,67343.9279514378,148584.498420288,254521.6167308,255101.979938926,105170.007931472,180251.195936982,263221.245431828,151880.825826154,229600.964407096,197952.603352335,255621.696408509,251980.362952404,49749.8828801134,224216.314364974,269568.849718817,209506.950912932,218055.219960669
"157.5",243705.178396325,239418.584871005,219513.687056113,66919.4024407767,146755.238619457,250630.894390596,250871.867467858,103772.797168722,177743.011848432,258927.75280942,149835.167774336,225846.820989122,195171.648341415,251505.911019699,247769.241768842,49465.6284752829,220875.169138961,265235.217955218,206361.921886986,214578.245797369
"162.5",237189.832565527,233233.130196334,213646.280653977,65855.544727746,143557.235437282,244322.660939558,244200.240196801,101397.804012903,173459.118810861,252051.300329578,146448.173921412,219875.138153207,190465.024606513,244952.967004705,241236.481116557,48778.9331645682,215399.935756286,258286.681044394,201210.702192475,209108.103842405
"167.5",223371.499281953,219888.65755321,201067.265431307,62710.8427382316,135926.986649218,230432.373849456,230069.486166867,95951.8698694751,163825.067304024,237363.111217074,138642.107758882,207172.655955515,179858.005723466,230895.208761657,227392.584002867,46619.5249033519,203310.402121425,243345.387935883,189864.410954277,197280.757182557
"172.5",209025.253561164,205836.992837796,187904.334652907,59279.163906234,127831.133205049,215789.603447101,215405.736947539,90312.9974088906,153787.868298141,222006.781057443,130460.718020356,193957.590438548,168711.042364936,216261.655518419,212955.329800823,44299.6010172162,190680.009646894,227740.098511688,178004.15681888,184899.920923848
"177.5",194484.213449934,191357.014173904,174564.562957415,55613.4389486681,119416.240237052,200704.382633043,200473.165419859,84571.0766959982,143567.618924519,206326.645288655,121983.943006422,180489.084465613,157271.172054562,201300.813636274,198133.449526087,41798.9535955815,177770.760217555,211832.719034678,165894.246308375,172122.947179913
"182.5",178967.575364914,175886.381076545,160476.197303647,51576.9898036997,110307.516825899,184501.426883662,184409.720012482,78331.6971991051,132590.514001745,189556.397381905,112730.279272652,166068.941792367,145007.170863068,185147.612761426,182164.940224579,38929.7750296154,163920.3162563,194810.872037276,152935.232943634,158293.347726863
"187.5",163274.883040933,160413.563218949,146413.959795384,47487.1246435751,101066.233638958,168140.741627382,168070.374657541,71872.6158376562,121459.559479478,172659.682876622,103257.604543174,151524.156844722,132657.120277862,168687.195322626,165988.43748173,35868.3827093853,149897.522173287,177569.256965312,139855.022278195,144289.065934671
"192.5",147375.185248818,144912.46547567,132293.050804779,43356.1606769679,91645.6542399742,151664.519868174,151554.704513858,65169.3459140475,110187.601296767,155698.778268163,93625.3582748435,136896.048512279,120209.707350772,152053.26284906,149693.647420635,32671.1541479922,135671.52932432,160106.868332264,126630.413919212,130258.680520682
"197.5",131605.74912726,129617.702320115,118339.225514635,39232.6344625829,82221.7921022601,135492.794428257,135343.514582353,58436.6264952985,99035.7457242154,139054.795037003,84095.5726662723,122477.707933384,107887.201248448,135713.558298051,133674.183371985,29511.3092863708,121531.788287707,142892.249644299,113536.471659982,116524.26888796
"202.5",116227.284210953,114707.264067458,104732.542815081,35130.4661099957,72992.3377239397,119890.562344958,119739.813448339,51873.4520784184,88148.0266313499,122949.242378236,74802.4747017228,108429.84933888,95816.0831104581,119903.272428684,118130.419386592,26493.5139601462,107684.968057069,126278.154581008,100732.047224681,103189.050749837
"207.5",101489.298367614,100375.849958453,91664.2845516004,31085.066001277,64152.5621569802,104987.668683737,104917.187439654,45608.0728005459,77613.5054520566,107553.590178197,65827.8901035661,94932.2171457949,84121.1898608128,104769.58121166,103205.365819044,23614.8242687298,94334.2963977914,110455.93465676,88324.6620165382,90344.3693099768
"212.5",87640.4808557064,86838.4573083357,79363.6230169899,27163.4809213342,55835.179884033,90930.2619788608,90997.823444392,39716.4902721706,67547.2323253163,93069.0999199414,57298.9589275226,82214.971397218,72986.4493855399,90524.6980847772,89124.2089996006,20850.9690436893,81734.2333792756,95555.0771973842,76501.6096133762,78172.2416706895
"217.5",74852.6712810136,74258.2734445378,67989.0221040462,23442.2344810418,48094.2122043278,77860.9697226299,78057.5890918795,34243.9199052349,58075.4546458326,79671.4507888813,49327.9489562562,70433.7153751719,62581.494575719,77372.1102095563,76099.9188539962,18216.9457675345,70066.5312258353,81688.9908480131,65481.3552518192,66845.1536862188
"222.5",63216.424913029,62703.2967377492,57577.8378705615,19986.7771972192,40944.875283499,65849.4968067253,66140.4312805414,29206.2767412433,49299.3840474789,67431.6339432763,41967.3628775678,59627.5088525377,53013.7822265329,65387.5481940911,64224.9317479463,15735.1173110183,59375.9707107843,68951.9511366087,55405.3506944987,56451.9615242374
"227.5",52820.1893571103,52275.2130689344,48178.2134915028,16866.274807093,34438.549897993,55010.4159065848,55351.9858504589,24630.0398395817,41342.6450637899,56407.7910135811,35295.347291455,49852.9634605385,44396.0031160482,54606.5423050902,53584.5661224642,13434.0574619466,49723.4907423368,57479.6366269059,46375.7192195672,47094.5915007559
"232.5",43622.8557463772,43037.3266377803,39793.070135314,14103.5429366216,28595.9397109967,45390.4407583151,45726.3203541513,20517.5124335333,34249.0140631694,46587.0619550595,29333.0104580709,41134.5561468259,36743.4220021214,45003.808902687,44173.9186557018,11329.9570560967,41121.7561084416,47298.3532422208,38377.1519274411,38814.6944167737
"237.5",35558.7072057357,35016.64281701,32437.7269768868,11680.2421749713,23441.4531016763,36993.7363757456,37282.3567503214,16876.8308254625,28026.8931722026,37972.0747886984,24072.7494868376,33512.4399935687,30037.1789650093,36595.6319577335,35961.1072078133,9436.48205085025,33571.2767071062,38414.4219484706,31367.8850280993,31612.7459277153
"242.5",28587.449407613,28170.3693900193,26124.9846100753,9565.7706607844,18987.984634753,29789.346476647,30020.8392099129,13709.8485612516,22668.5149174919,30561.4724182051,19506.4172985045,26983.5269956712,24259.8471579021,29390.296192488,28916.531527262,7765.28371003571,27060.945845241,30823.1267252452,25311.9284827227,25442.9626805733
"247.5",22663.9140653983,22385.3263597032,20798.5876187018,7738.41293433457,15200.32503455,23683.824295306,23873.04212566,10995.9804567799,18120.6531613262,24285.0498234132,15610.0767176609,21459.7992663694,19362.3577190056,23317.0825428522,22968.7535474756,6317.56706212451,21537.7200409192,24435.2662763945,20153.4420222417,20223.8076824007
"252.5",17744.3513890213,17560.1536631923,16364.3324933301,6186.21120152554,12026.4351247195,18578.6173727898,18750.4075591265,8710.97595596934,14312.2830923651,19050.2758426074,12350.4150198449,16850.3197494272,15273.4176790331,18279.3742792881,18020.0788139787,5084.85932713831,16936.2120332981,19135.6368307173,15838.3996797887,15878.3929813667
"257.5",13730.9309343104,13595.0769103449,12709.0170558472,4883.89588561598,9398.78622147837,14373.8485292756,14540.7491698468,6813.5479157486,11158.1042928141,14742.7894479282,9660.90582392024,13059.035636913,11896.0060717079,14151.9247739963,13946.7592128769,4044.19406821368,13160.3791287131,14795.8539639101,12286.9943826208,12308.607559063
"262.5",10503.2724488575,10397.1560495402,9740.0999525965,3808.51582169785,7254.42516127007,10979.8053280862,11134.1127507445,5263.6254283378,8587.67943611682,11260.4336146419,7469.4559710453,9994.59940958512,9147.84112789451,10816.8494603049,10645.6393404561,3175.31099705182,10109.2863285132,11299.9867741307,9414.04170849872,9422.72256334615
"267.5",7939.02460768701,7858.80666764874,7368.60995118247,2937.38702560231,5528.82056333196,8286.65970884861,8416.0466336179,4020.07034595756,6529.06353920858,8497.28600775264,5705.06519756822,7555.99448826187,6949.85153369394,8161.46280565882,8018.79079075048,2460.81721972674,7674.95016627466,8528.64569384915,7127.20414481342,7127.29192003664
"272.5",5927.51868932256,5867.84415047887,5504.41287037279,2241.62083986692,4159.87852616682,6176.95490612789,6278.16784411876,3037.35031173017,4904.97969256064,6339.22623634101,4302.4561669224,5641.79139078218,5219.88920579622,6080.39902728027,5965.73072256469,1883.5857108716,5755.19395755673,6361.83401531262,5334.07216741466,5326.56196160364
"277.5",4371.49304788306,4325.32443043534,4061.17469374101,1690.87615441573,3091.07467733388,4545.99073605659,4623.65769071292,2269.9540107072,3641.0979331453,4674.85099456446,3203.10070085253,4160.60080316138,3877.13034353211,4476.55546355593,4387.20843140071,1425.52061570699,4261.51994073897,4688.93326626859,3947.76662435399,3931.74161639138
"282.5",3184.35987958772,3147.17045432401,2959.16948387518,1259.4022366425,2269.77948400299,3303.16764028541,3363.16580012442,1677.04332742178,2670.40234775195,3405.63390503864,2353.76062563984,3030.78239810639,2846.92162000962,3258.7671075268,3189.59795333204,1067.19095259924,3115.82133387346,3413.24427158362,2888.93528911714,2865.4815336819
"287.5",2290.79018404625,2260.64433774648,2128.91311630035,926.066258700625,1647.75129843873,2369.8675135422,2416.00988045424,1224.11378225664,1934.69478216917,2449.66256710953,1707.25191607786,2180.45099762256,2065.15132187347,2345.08636535596,2291.28040652901,790.005940373679,2249.22493294089,2453.20484842797,2089.02872498244,2061.9489524023
"292.5",1627.72053691377,1603.70327066644,1512.71406727744,672.557665423588,1182.95467243755,1679.5983861389,1714.16983715312,882.855265725906,1384.96819010188,1740.20265495943,1223.25064300194,1549.28846615414,1479.63456777365,1667.59472940102,1625.96616924381,578.241797510243,1603.36523956338,1741.47337464718,1492.09022904242,1465.72755401911
"297.5",1142.01724091278,1123.40955034004,1061.6440088957,482.307983042566,839.392501191609,1175.90770675975,1200.90544438388,629.173349670132,979.319548137668,1220.94139925931,866.347405670929,1086.9245908673,1046.83404105605,1171.00351430402,1139.42985625036,418.418919465638,1128.54842476781,1221.07966083146,1052.00428507002,1029.29701827486
"302.5",2323.14644134419,2277.42812713982,2163.55706572056,1049.79503787158,1769.31072700261,2385.78198670707,2436.28552598861,1349.66146326562,2039.28127435714,2487.1273702787,1827.1110519662,2220.68648058737,2180.82208627425,2391.46462628164,2317.052745516,936.30820602978,2320.68892541797,2488.17794067297,2167.00914108992,2111.47036522683
