"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150"
"22",15843.1680409074,15843.1678798564,15843.1677377923,15815.1965103232,13087.6708597768,12109.6179222281,11959.9897547117,13587.8956510208,13118.6812163032,12505.4698995087,11903.9196176132,12907.610592158,12861.8025029501,12616.8199217696,11374.3193182725,10889.9103735925,12206.3879071049,12423.5197086496,12594.4860240167,11785.9558431196,11840.7105223535,13101.6789900978,13113.8590186374,12838.8030487506,12587.0453719732,12937.7605703575,12975.2251499838,13697.0629159907,11902.3379921816,11429.4004529411,11493.0233577826,11383.9857551008,13403.7891498822,13144.9036328804,13402.90672218,10662.5150536996,11846.5287543803,11981.6893923131,12252.1248203448,10970.4976224373,11311.6800035357,11830.2257241516,12040.6322968292,12317.5336078216,12947.4002167244,13241.9970052646,12162.2552734938,11551.2050946745,11690.01194555,12541.4992739994,12012.0927553481,12556.8938121231,12513.197153699,11127.5001644242,11745.4920065733,11008.3143719788,11388.8449434713,10867.2060034079,11416.6841783082,11635.1417252221,11937.1405868706,10538.5653159616,11835.9665630312,12623.8097504109,10129.7390873262,11749.4556884367,11247.1638122758,11160.7005594296,11053.0418505312,11077.7478651236,12307.1663209869,11815.5270874755,11177.1757748566,12514.9937525489,11318.4927389578,12652.8797777431,10903.2331446204,10212.6720419223,11865.7390459016,10844.1393921437,10964.5430368584,10807.5824192339,11749.0313602761,12179.3435430142,11335.9932761309,10860.7253399582,11807.9027049142,10564.3570042746,11486.2002051345,10384.221975138,10123.5402395995,10748.7047349891,12400.3743337743,10799.9813010368,10329.3452550409,12361.4982417192,12731.513850885,11269.5581399639,11329.5474240068,11267.0810269962,11222.3687735879,11854.3956181075,9157.05553355417,9937.4698643227,12204.5300019013,10304.2284842486,11741.5452619126,12029.1105063264,11286.1637603017,10192.3192583851,10431.3586043589,11462.7899006033,11470.4822749577,10091.9211700307,11731.1253843544,13003.8628224022,12096.880129737,9866.59277103219,10984.043440848,10187.6822268588,11687.8457040747,11677.3599712767,12130.8711711492,11399.6046628923,11426.4936918383,12691.6089056124,10503.5549542917,11690.9885359935,12176.5163031717,10752.0152667844,10465.3157259599,11678.2331551033,11693.7393313888,11638.4714311803,11160.0761874723,11566.0779102391,11557.0821176376,11092.4864558597,10334.1162599029,9954.01531017653,10510.2995412707,11224.3886269441,10972.09594403,11275.5669705015,12306.8908982495,11909.2901465501,10712.2319028036,12055.1315302888,11306.2593449657,12499.7811240655
"23",15390.6314586345,15390.6312986751,15390.6311575738,15382.2012721594,13260.8738916368,11834.5313252419,11626.7391890507,12874.0953461041,12916.0452147388,12232.9077101776,11660.9566468536,12315.9850645064,12556.5698480869,12296.121158911,11292.0277822891,10613.8405551564,11585.9324190743,12087.0664102036,12198.8519094203,11619.5434656363,11446.0128405667,12488.4956469801,12792.9494516564,12514.942505283,12266.6830673754,12488.9467463217,12611.9731373659,13167.7330974492,11956.2214464362,11105.9566398664,11153.8122171595,11073.3757596987,12613.9926513857,12913.8168216512,12946.454257831,10919.1618115496,11140.4785485721,11698.4230193135,11838.7583451726,10927.3205101095,10855.1124078608,11419.4443209077,11669.3611991974,11913.1539867082,12461.8579567523,12836.3361771342,12039.9926379135,11291.0834804945,11309.11991547,12026.3389443399,11808.3945462215,12056.3053747373,12204.6616191785,11072.385680709,11229.4161195918,10882.6221130825,10945.4229077265,10686.8483467104,10948.8546140854,11290.7947085437,11544.5508336584,10523.4717350059,11167.7835042393,12194.9334696013,10346.5265947001,10974.7079293861,11130.6273461479,10810.4149150165,10767.1398441175,10743.3589426718,11715.8711049048,11634.8982953473,10942.0264722638,11876.643552385,11293.5806458148,11962.3338593401,11023.2002023367,9950.26701385161,11195.797925228,10814.9309218423,10561.7874879343,10547.8320589462,11210.8879378704,11796.2082450921,11190.7185637171,10599.8208700543,11276.34157341,10552.311768618,10910.9648045578,10368.1292395206,9817.80318726608,10313.5155994557,11752.2991127248,10881.7516992945,10027.4792712797,11602.7428912759,12394.2002640961,11232.3655581143,10928.761008466,10977.1594430805,10899.8302246176,11402.8236303969,9458.45067742081,9355.85215487694,11482.1642495391,10468.4863814714,11009.2343408263,11725.1493549717,11106.9030585587,10086.5606771972,10038.4520742541,10951.3023566308,11190.0050087965,10060.3502575829,11002.4034374101,12473.5799292916,11978.6735039932,9973.20238919528,10361.8298982231,10121.9584157775,10999.9739532463,11426.4089759101,11676.2637536223,11245.8430168809,11048.3576329227,12098.9432452488,10689.12213238,11003.6337945789,11822.0844081766,10731.6193079418,10151.9081677684,11106.1986933885,11411.7241754235,11306.3283498909,10935.4304650853,11132.6582410747,11255.1853002149,10865.3982622624,10172.2485213424,9712.90893518591,10085.7961638443,10790.741282028,10733.3038732966,10869.9532981325,11770.1605997554,11696.9431793667,10609.2957478667,11399.1653840523,11200.3279775187,11860.0965509264
"24",15225.983172745,15225.9830100754,15225.9828665835,15223.9387557171,13789.613839364,11823.2285027316,11525.8456992961,12331.5998278284,12969.4343514178,12212.3045353617,11666.5482362602,11913.6202403522,12485.656311466,12209.4953422259,11469.7917312985,10564.4245438491,11129.14200266,11967.2087285258,12020.3296954643,11703.8342149027,11270.6578134876,12056.6348831202,12708.1453128486,12435.5599402266,12188.1918957397,12259.635732056,12486.5024980834,12845.6920459057,12304.5407494944,11012.2688881126,11019.8228519666,10984.8700356346,11975.5782743294,12934.2502810449,12708.1130684572,11498.7653889597,10597.7406550221,11627.7107743419,11629.4431459378,11142.7746677749,10591.6967770784,11201.1560219361,11508.7556096968,11723.3355134195,12184.7634804313,12652.4384973182,12184.1669195937,11269.2647732016,11138.8115386867,11697.9642822668,11849.414039571,11759.4223683445,12118.1570521148,11285.0946176588,10895.4512125707,10991.8388933955,10689.3850825805,10730.0497430671,10665.0347562683,11149.4767794323,11348.0849550859,10769.3306342706,10660.7998721294,11946.7275672564,10867.897765419,10338.6014974965,11240.0199865092,10666.6033663099,10686.9012447364,10615.5121862882,11290.3985032402,11687.4917318893,10945.833416187,11399.3831791226,11534.7553690625,11433.1580358564,11415.9419894721,9913.56798276164,10661.8005695029,11028.9873754659,10352.3881761184,10496.1546163751,10846.2110278706,11610.5044312299,11286.8971277068,10562.7624472219,10910.3337160883,10792.724381287,10497.7177040388,10588.5932400264,9711.22844432242,10053.9682259933,11246.9567502749,11228.9563701262,9945.35536334314,10979.0623387573,12263.6649077388,11466.1550718804,10731.1317340868,10894.3669289897,10786.6583163515,11124.375539236,10051.3269215107,8932.04767195555,10869.3254709733,10912.4735572768,10427.7239762741,11622.5435846378,11160.6787059585,10216.5262122467,9829.78731837305,10601.6741333909,11110.2965746677,10282.5897805261,10419.9386836577,12117.3242806243,12109.5320471108,10365.4710061827,9885.1560352928,10284.4274911697,10457.2460551415,11390.0359706678,11418.1222335143,11332.0493430581,10883.4485521039,11668.6310461676,11169.7899850754,10478.447560685,11659.2937486821,10969.2300198134,10048.0822199224,10691.8060447939,11340.9874753002,11185.8006243971,10937.1598422413,10891.2250193327,11161.2253488857,10856.9685239449,10230.3943943384,9672.70970607859,9830.93611254562,10527.4794867964,10706.6414615058,10660.9837961387,11408.5865785683,11712.5088628985,10761.9570158847,10898.139685188,11339.3379473253,11385.6140660366
"25",15495.6297810301,15495.6296108087,15495.6294606552,15495.017379906,14662.4111145459,12219.4690516861,11763.3863061238,12171.5699248241,13330.1444892323,12556.5773451711,12008.5259341314,11885.1895978697,12733.1598275551,12475.3524512173,11957.0313112143,10848.7227575404,11019.5732024698,12148.8033402454,12190.3629647384,12101.0759097521,11447.5811771057,11982.4570880882,12946.9931179717,12714.7888637314,12460.0046713404,12392.8166265045,12706.0899108734,12902.0391696844,12947.2243278977,11288.3680406541,11200.409302472,11209.166620458,11718.2948556066,13253.1335684159,12857.3001725359,12344.8489487653,10470.8878575365,11830.2139233649,11765.5425196035,11642.2489966672,10681.6390406743,11289.8422529494,11669.3642167154,11869.8340202719,12258.9724342631,12814.5494999636,12650.6965218504,11594.3548281232,11300.8306020619,11710.4100256345,12194.1133418628,11831.1543202125,12350.7658093405,11803.3031559177,10925.0626346748,11371.3692784325,10775.6930327823,11050.7146519064,10717.4776427354,11307.3320709545,11477.1417100794,11290.0660131257,10529.9262403222,11995.4188324619,11645.4163568645,10109.0719902047,11587.681581681,10859.8783189816,10903.7284848791,10797.8567698188,11206.0429023851,12024.3807912239,11278.3495037274,11283.3683546329,12039.0082062839,11301.4234438104,12046.2402555465,10220.5460579764,10464.4338395376,11485.0183744502,10486.8062321016,10727.0242853752,10817.3697342989,11729.5786598952,11683.4423775615,10848.7706370676,10878.5886520372,11287.6677349565,10446.9160750272,11049.1194510036,9924.10615125988,10091.9415716761,11069.8347487753,11818.5539938812,10205.6678806456,10704.6433642127,12421.6417501583,12005.4089035366,10886.7205239351,11107.6778489693,10986.8277330417,11170.2059427124,10863.6064373928,8872.96791977352,10555.5317309179,11574.943249938,10246.4333015868,11789.7430395049,11524.8913651405,10641.0023164991,9937.27588234195,10557.6934003269,11315.8026301593,10783.304824747,10208.7633655744,12064.2528008922,12540.7392348647,11051.0813459626,9772.28796780906,10676.5923572031,10278.2258957574,11620.8928103746,11507.4309387025,11710.0650337937,11059.7861484049,11582.2021730532,11893.0584587812,10354.5790175752,11776.9234914929,11492.7794524594,10274.0250123824,10601.7442086121,11555.2880267836,11391.6907596238,11242.4760982846,10983.2788713379,11367.697444028,11153.2608109132,10580.0946910135,9923.59683393817,9874.60782606385,10557.0662118496,10963.1723257261,10775.8607840177,11377.1860268596,12022.9959552004,11222.8028358728,10764.2851125412,11738.5933248918,11291.6002972566
"26",15891.9315794987,15891.9314003439,15891.9312423102,15891.8245139432,15481.9311686386,12845.6110544692,12110.6064328561,12221.5444755432,13653.1590339347,13025.138361896,12438.2908498279,12054.5501250456,13002.2747279707,12850.033337757,12474.0814556227,11275.4739176074,11098.8447399321,12347.2259388403,12478.758257501,12530.9909304928,11781.899969983,12069.00993725,13207.6956871477,13099.4875102292,12832.0263927579,12664.2839251685,13003.4715974443,13114.9212765005,13528.2270020014,11765.8972042205,11476.9741069738,11513.3255752808,11695.4684121283,13518.3538214751,13181.8238718371,13083.9208803365,10707.5811975716,12006.1888900021,12037.9446950587,12129.4185066887,10977.5026850362,11456.8937634704,11913.5515512889,12121.8489280646,12456.2361602678,13060.1723044307,13140.0316446922,12053.9569058624,11588.4261971521,11858.130943647,12547.619166953,12085.5174063938,12631.105446495,12343.9820145718,11178.3764589011,11730.2080527339,11042.9508254395,11384.6162347781,10940.2743365951,11521.2108608992,11716.4872833748,11791.9357297779,10672.3497402768,12076.9663931104,12329.3239505823,10249.4813844656,11839.5617805092,11210.0874466556,11190.8715945426,11080.3604102122,11288.1736858347,12342.0589565183,11716.7711865307,11377.8930838668,12462.0926902106,11457.5552318533,12541.9255693874,10719.1138101732,10471.5513559029,11849.6286256166,10815.485333002,11002.3751762209,10956.6019531872,11901.0584315209,12107.8714123394,11255.310307376,11015.8804570824,11723.2202044434,10646.2520726962,11438.6943385428,10301.0398135186,10246.579311201,11047.273375986,12294.9739671658,10657.1020746345,10648.4699040845,12561.814295875,12556.5004597029,11236.4687021028,11379.583694968,11285.1637369888,11349.2122033408,11546.1144788925,9137.68511954544,10371.1880944666,12073.7847192894,10407.6581266173,11930.2947915252,11949.6320613585,11130.9330958191,10207.0487887944,10633.9323274103,11549.5273605283,11297.7472377462,10280.0402535093,12053.5392680964,12959.7069384702,11760.5444073028,9951.02758132181,10992.3363366343,10363.1424814825,11819.4201083638,11751.1844406525,12096.8308799845,11389.2406336331,11655.9346498581,12486.8933481154,10566.84085091,11896.5366683328,12014.7621209926,10666.5829474042,10672.638868771,11780.3006103489,11706.2357846341,11607.9246155777,11225.406020287,11629.7766309561,11520.5646556329,10998.179898256,10277.5322753878,10050.5642962543,10675.8839914962,11252.6194800772,11025.2887589414,11477.1227304244,12340.2188709756,11741.7468359962,10879.2872464282,12072.6267300642,11447.1775439689
"27",16073.4373300852,16073.4371438938,16073.4369796531,16073.4239057796,15904.8833784987,13502.8337723057,12326.7155455915,12229.5324913235,13594.4089600022,13354.9524827867,12701.2532769355,12183.7131309423,12981.9058974547,13061.684348341,12753.9662261919,11636.5995713434,11144.6816851697,12258.1790477017,12616.2246749301,12715.3608684517,12045.2014622469,12057.9904988933,13169.8114764666,13310.5603909254,13034.6811715906,12810.2954591263,13088.1272713966,13206.2416431903,13727.5365960192,12245.9664311642,11610.9759999613,11647.2019854042,11667.9851133468,13377.5828981017,13414.5426328379,13412.6381464997,11166.078000099,11853.650820732,12191.5340393911,12328.9259686235,11284.1805642164,11443.7284234948,11972.9044058514,12214.8125816662,12503.6886421385,13092.2015442098,13358.3903904888,12419.1555803595,11767.6516514052,11884.9116340815,12613.2266517089,12283.5593535093,12669.3145756004,12639.459864266,11458.6856580683,11790.3372994339,11280.7127611192,11470.280609808,11118.2559720498,11525.8477601315,11811.8015722153,12006.3843312118,10906.8434721687,11892.3823392844,12625.4671025028,10622.3392348995,11682.4586144979,11498.3145855027,11306.5613830196,11228.5687521765,11298.414899995,12336.8875371552,12024.8843054292,11461.0201580215,12489.4427949927,11701.8936841223,12581.3241468247,11233.3944782644,10479.094502907,11813.9828931258,11142.537055488,11076.6802970475,11038.6710195813,11842.2818007686,12286.9374366191,11564.0388709373,11101.2145055682,11812.8468255072,10911.5737884937,11474.5420563904,10656.512087105,10303.2122723135,10931.0197692724,12339.9157973603,11120.8038294616,10598.0787374583,12355.614693399,12838.8272835066,11582.434863655,11458.941923044,11442.0531221902,11421.6880460603,11820.1377362125,9615.251438986,10071.1483166961,12078.2142654425,10756.7129351921,11738.7251833443,12173.169069915,11463.8838475612,10451.0293683185,10596.2278222522,11534.3941002911,11579.5917224658,10460.0817965895,11778.675595532,13052.956583462,12260.9297003069,10275.5956257861,10952.0536199858,10524.7208483948,11682.8730706485,11905.124624186,12214.2734425044,11650.5848547894,11641.7199460737,12636.3531482331,10962.3762226755,11721.4803507232,12262.3125663264,11037.6968744251,10684.3325485545,11727.0093458494,11881.1764553073,11782.6920609096,11392.4966426337,11683.9806442593,11711.495457277,11258.5965321574,10533.1933072616,10154.3323582682,10640.3688116144,11312.7061052714,11182.7834676157,11455.9968192659,12368.1161386251,12075.921731667,11049.0492596838,12035.1114482276,11639.4225880179
"28",16064.1099066427,16064.1097145104,16064.1095450292,16064.1083364591,16007.5473784221,14205.2605075382,12466.0338929068,12185.5583364014,13199.5720222818,13547.9769205006,12835.8730652675,12271.8922760926,12709.4333946743,13116.5981380695,12842.4703686527,11949.909653042,11162.2469081959,11910.9261731469,12599.1908587258,12692.2284039949,12243.8344356435,11956.683091656,12860.3558538065,13354.831554032,13094.08244275,12843.9618393569,12985.2868871209,13175.718608419,13608.0562864976,12727.9102066182,11644.5920488337,11630.8260253283,11612.1404252214,12876.5164557872,13536.1618158321,13418.4156075862,11807.6313343606,11442.7385636876,12211.2958960004,12291.6759960145,11594.5056054611,11281.6891029667,11855.5746505672,12158.164142749,12408.4164298046,12926.4132616905,13340.5299355031,12707.8766032924,11864.9866730685,11798.4068931001,12424.5866671527,12415.7829512075,12501.284134208,12723.9210640952,11761.5604387923,11609.9595314103,11476.9312337476,11353.5061816595,11242.9210228501,11349.7597686698,11765.6994789825,11980.7077131265,11207.0199043153,11478.7086837705,12582.8914600764,11182.9536934407,11198.5220366012,11703.8760330317,11285.2996009998,11255.1035954505,11232.3152916947,12047.2267168537,12209.7779203608,11530.0394275278,12182.2885387003,11992.4031522982,12253.4659116733,11750.8445450605,10497.6793324855,11433.3004418813,11446.6469633327,10992.8683164877,11053.0051568197,11575.5174964851,12243.6879976441,11790.8245167147,11141.9366630646,11611.1492536257,11214.0191277944,11226.7422063347,10981.3398009576,10284.7190499759,10709.6419040886,12008.8786844379,11584.5025820962,10555.9046347619,11832.8679456571,12872.0536846967,11929.0643863984,11386.6528293498,11468.5586192324,11394.3265816577,11761.6160034459,10270.1562473645,9677.62747097928,11641.4426685547,11234.7500531817,11276.793427474,12199.4519377402,11674.5324709906,10680.6808243906,10456.8918399408,11289.7622104785,11658.8935590004,10723.2915281416,11268.1795799347,12838.8870299124,12593.2342276363,10735.7562218119,10628.3107311398,10717.4784031797,11261.272797494,11950.3271584866,12106.0020526559,11845.1951242581,11545.9085742606,12410.8600519918,11495.5577672426,11309.1094067643,12258.0625395611,11395.58937294,10648.6698036297,11422.8895847548,11916.9497568538,11797.427040272,11488.9787234454,11559.098806576,11744.2828684327,11390.6203732083,10713.2759019322,10196.8648673063,10461.0985651897,11162.4514902946,11248.1472375071,11319.698762078,12136.1697973634,12248.5494580012,11262.4547595532,11687.2096099338,11830.7592964369
"29",16087.0996742941,16087.0994748623,16087.0992989421,16087.0991436173,16071.6537454858,14983.275460303,12761.3926342992,12227.6698770431,12779.7499665095,13698.3023747612,13030.1896774084,12443.646869881,12455.7400370469,13147.9622020367,12942.8010301866,12313.6426446725,11298.1585453163,11567.3567559073,12551.8072833382,12672.4900038347,12481.3890371044,11945.5887023439,12534.0606497378,13370.124197565,13190.6752442955,12927.7625531744,12908.4602020665,13174.2270087025,13452.0582696146,13240.4254986723,11794.787921676,11633.8356180967,11633.3876809229,12346.3823801542,13616.8044265842,13401.0788847588,12558.5227641373,11141.8167920321,12185.8782480646,12250.0861029886,11956.6054750666,11201.8748161128,11727.7394495711,12112.9075048099,12341.9941790321,12768.1014677732,13290.3847000111,13027.6742375153,12050.5429215158,11769.0068949116,12215.9334833803,12568.9141786539,12371.896934241,12769.9192058555,12149.2920415705,11471.0101180231,11688.7537133475,11274.0792370098,11394.0785869432,11214.4626890117,11717.5397868171,11931.8130168457,11588.523046267,11134.5052284325,12413.2436817815,11857.6570704082,10785.2855382566,11855.1339439817,11327.0473296303,11301.1577648035,11226.6440416517,11734.3882649669,12366.0097973116,11705.3639650465,11851.1862489931,12316.1080185322,11930.7827444066,12251.2736734333,10685.4717030408,11013.3183464244,11735.8977366675,10980.1486038408,11100.3500416257,11329.606834043,12151.2456675185,12042.5507915267,11278.3846045155,11386.0817335609,11555.7358156148,11007.7194995878,11299.3929845763,10365.9698072678,10534.8064797729,11592.3903945815,12039.467497006,10678.8115677171,11291.7227835197,12801.3330254664,12343.140796678,11391.7215873072,11503.0391629722,11414.7327880197,11639.2849195068,11010.9262046438,9457.70709465858,11060.8185727553,11745.2388694732,10901.3547107351,12143.9657597007,11906.2256900435,10994.4393407677,10397.2953279142,11023.3470538677,11687.455942414,11095.0161590283,10824.6016231751,12515.9043852892,12882.3226312206,11349.2637981565,10355.1456207413,10929.3793635346,10869.2764049153,11960.5994050284,12007.7438993213,12060.695673988,11541.1423286901,12110.2274802137,12091.6419322161,11000.598803658,12157.8487228865,11802.8342105213,10731.5337480341,11108.8884048608,11926.7483469269,11834.880969969,11631.4483370223,11466.1325049585,11768.1640196239,11543.0567851087,10942.1013676604,10310.9938333691,10316.5381942747,10984.8128975946,11327.237743497,11240.706611184,11875.6365242435,12386.4912088825,11589.9366052701,11350.0634692142,12033.8360636564
"30",16121.9923314805,16121.9921239762,16121.9919409352,16121.9917794566,16118.6067070978,15601.910525051,13278.250309075,12332.2429249914,12471.6846542754,13660.2328475041,13269.6122788599,12643.1317276667,12323.7064777128,13073.9626772489,13051.7272339601,12625.208088488,11547.8623739307,11338.9296604941,12393.372036373,12668.4994838091,12660.6255916874,12044.0685352241,12270.8638185698,13272.332566139,13299.51058231,13031.5727666474,12883.826896736,13153.2683162435,13335.1511265238,13576.9946583553,12119.6569842294,11657.4695068601,11671.2358735265,11955.770455822,13490.4689478907,13446.4313101584,13125.7770047197,11204.2335420728,12007.5041129871,12243.6533773174,12220.4926246063,11291.0290758158,11581.4342873926,12053.1895354455,12293.1432357512,12634.7019843881,13198.5890861858,13267.6075938929,12320.6153060603,11805.0602434544,12041.7938678694,12624.1655167596,12352.1535272179,12740.2861561213,12487.5684115217,11504.397359256,11781.768166684,11312.4311676694,11471.1947543761,11186.7121031127,11626.381798744,11887.528336783,11878.2637052208,11029.9752385719,12116.8072362263,12361.0908301353,10728.5382878211,11772.8010723529,11464.5367271127,11337.3624036465,11257.4897677263,11493.6012835284,12373.5829233769,11937.0367394593,11645.4556583167,12448.6735059184,11826.6737843027,12485.4956970625,11064.5740749289,10717.6069688151,11805.8240702626,11115.5149494674,11116.2606727482,11177.8845209453,11985.6178303883,12224.0280516602,11492.0739564942,11244.1807834042,11741.3391187834,10984.7025882574,11436.2642181927,10580.4511620898,10420.8145031623,11206.7499618068,12248.7099768541,10990.577560106,10893.8873502851,12544.7777184054,12680.9883075952,11551.7458950986,11508.5457332279,11461.8222059116,11537.452980033,11542.5708842026,9596.49843402957,10472.3381206066,11966.8568756289,10849.2188227679,11918.1632644021,12101.2826774273,11323.0928188007,10466.4395597512,10785.6343325792,11616.888702526,11425.3657703937,10633.8238408385,12080.3153948142,13014.3447008458,11954.3855678331,10350.5002142628,10967.723439189,10685.464360188,11810.7023910292,11973.6443981626,12187.1802020348,11643.545304738,11852.8079770787,12455.6378921069,11018.2631754701,11915.062553832,12116.5362963898,10960.4021371356,10877.3074299419,11825.8810069684,11894.15750613,11758.0159205852,11454.114238803,11745.7863933507,11679.5711177766,11173.4622769125,10483.1931130683,10245.7845361089,10795.7484973343,11342.7595758088,11234.5636315743,11643.9314692848,12402.0884475307,11925.3865588268,11201.8011558168,12058.9935643629
"31",16033.0380953609,16033.0378805062,16033.0376909814,16033.0375238004,16032.5844745915,15844.2176813904,13935.4377448035,12431.6159579228,12237.6479598692,13270.8768001973,13417.8420664946,12759.1972899951,12263.0251627158,12767.6175879604,13048.6276816472,12748.4601514524,11817.9124864557,11198.7942031658,11997.9115720461,12565.0354392446,12643.8720231252,12159.1898583575,12019.2369963779,12920.4339333718,13286.9788994678,13043.5347302411,12822.9461019194,12992.0294219866,13178.1753686325,13549.2785549053,12533.1321303477,11640.1913844032,11607.0967357063,11677.2538535445,12987.4873537869,13453.579779299,13297.9147547562,11633.3030675013,11583.104337815,12164.4196206988,12233.7231626588,11487.2790338671,11343.2194559939,11863.3408809291,12153.9883683681,12431.2174995449,12955.0254232831,13270.1577924216,12572.313401504,11832.2309304281,11835.1538476188,12430.8700318343,12359.8924492968,12532.5496491176,12611.6930032617,11674.3558591926,11629.6921647763,11396.8542432534,11357.7418841516,11194.647844087,11394.396643924,11755.8895599775,11910.65304328,11139.3077219724,11624.9788170506,12454.2033234357,11049.8788410184,11333.651040383,11585.3653775229,11278.0178200359,11222.1749811438,11275.1936045491,12087.5123283917,12089.5200531408,11545.714640641,12208.4007167165,11911.7142370865,12280.5345894485,11526.1457029092,10561.0052006289,11485.4257798999,11314.824970223,11007.863852801,11053.7460418303,11648.5252718989,12185.6241463473,11679.5187566589,11154.0214474584,11603.5470452715,11122.3036017165,11255.5871394045,10836.3152253469,10310.5976749494,10811.6057257401,12012.9863633336,11386.1510020911,10647.5855996601,11974.4261007624,12753.2656722153,11806.4535563135,11401.5535887344,11429.597676753,11404.2667662013,11654.9850003322,10077.1097425832,9895.21442158232,11654.2062174789,11097.4594652573,11430.9045799459,12111.4710743405,11550.8838688583,10609.6125044147,10526.4586635921,11331.5619842063,11547.4126622421,10686.6830363141,11458.6076416809,12814.2620838353,12376.35709256,10635.5048675987,10698.5397304291,10671.9570349438,11376.1133367874,11903.962134011,12091.0899465025,11756.4996111968,11608.4237885898,12366.8224352414,11342.5741000371,11457.9975912406,12156.8423146692,11255.5557515026,10701.198418111,11487.5003120334,11862.7517291503,11754.25125054,11451.4809282518,11577.6821864409,11685.9439297392,11302.2957051121,10630.3341980704,10192.5640493856,10520.8054421824,11164.9213191314,11208.2637221149,11378.7686567509,12158.3613877208,12115.1522339491,11234.5294317249,11751.0291549098
"32",15819.2594123147,15819.2591907079,15819.258995227,15819.2588227919,15819.2135519579,15767.8104302013,14577.1444134666,12605.7139055038,12056.1560675215,12651.6924269841,13370.5125235244,12804.4371779802,12235.5057125943,12322.8448260448,12878.8754995771,12708.907830897,12043.5372361774,11150.4903948934,11458.2695169105,12301.6318116795,12461.7852071978,12223.1068702266,11800.256522803,12383.966571616,13095.3432102738,12961.7227344787,12712.5935451447,12721.3503259449,12950.4920941565,13245.1810291449,12888.3797740457,11652.840993378,11446.0958536089,11457.3851258225,12249.9727734163,13296.6177959999,13182.6943017057,12202.0960204002,11136.2939092375,11923.7810582069,12053.1309916847,11679.8784111633,11095.1380388187,11538.4078992502,11910.0199701527,12153.3217392752,12582.6128016152,13047.252168149,12737.7218315037,11864.2001588562,11607.8088972903,12042.928462311,12305.388522519,12222.1803297723,12509.4030494193,11888.5140286173,11358.2391911688,11424.4851311479,11137.2448091923,11160.6141255529,11085.8376203302,11510.5260826496,11727.8004663534,11325.5210956475,11087.8656416423,12152.347975675,11528.7241909431,10790.0685332861,11544.1551760786,11170.2874511003,11102.7489220111,11062.630389008,11596.1249371348,12075.9662572312,11522.998014536,11729.6310105826,12006.7014945503,11840.761226635,11878.7364546432,10576.5501945236,10916.4453162077,11419.1939931661,10856.1481853034,10903.2110902375,11206.8488430123,11920.6121415312,11781.0888844998,11113.2495026616,11243.5831308482,11268.4773564459,10917.9036373896,11000.1393822524,10242.1447040375,10413.7512457212,11442.2601530411,11684.7190363433,10578.5552983242,11220.998796546,12506.5897185901,12060.8483556615,11262.9718428393,11294.2389534537,11236.4586966133,11445.1256685178,10667.8202986,9485.83562117743,10919.4019373186,11385.8145817155,10892.039142561,11870.9946484143,11658.2064812023,10784.5952039572,10289.4909530405,10878.2802099637,11437.0035138866,10864.2867708983,10802.5967270364,12287.0868026588,12554.0051197974,11098.7205639171,10314.4524011639,10663.7576368817,10812.8043114644,11696.4448858434,11836.8027773042,11799.069730602,11401.0222342184,11940.118363803,11739.1855967465,10985.4552172325,11895.7116245339,11520.6809079489,10611.3670803675,10989.5491030357,11679.4789667077,11637.187111919,11417.5583988593,11316.4344457732,11545.6682765101,11320.8550882796,10732.4480060997,10153.7620890568,10194.1284858653,10812.3894881014,11104.5025564524,11097.5008679645,11712.5385974151,12104.6341113438,11373.7403213599,11266.9085873826
