"","t","meanAbun","meanSSB","meanCatch","cumCatch","meanSizeExt","meanSizeSSBExt","meanFecExt","totalFecExt","meanSizeSurv","meanSizeSSBSurv","meanFecSurv","totalFecSurv","name","isAllee","resDens","fishDens","resDensExt","fishDensExt","resDensExtSD","fishDensExtSD","resDensExtQ025","fishDensExtQ025","resDensExtQ975","fishDensExtQ975","catchExt","resDensSurv","fishDensSurv","resDensSurvSD","fishDensSurvSD","resDensSurvQ025","fishDensSurvQ025","resDensSurvQ975","fishDensSurvQ975","catchSurv","cumCatchSurv","cumCatchExt","propExtinct","ssbDensity","catchHa"
"131",56,29615970.2403429,923224.433140452,19008.8391912206,1064364.4930521,-1,-1,-1,-1,17.724135371556,165.212112989094,49974.8206186515,296010560041.692,"Fert._0.775_NC",TRUE,NA,0.123096591085394,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.123096591085394,NA,0.0117993196547288,NA,0.104154441179392,NA,0.136388342665545,19008.8391912206,1064364.4930521,-57,0,0.123096591085394,25.3451189216275
"132",57,28235261.8343236,922621.622148737,19012.1387286747,1083376.63178078,-1,-1,-1,-1,18.2189533475118,164.935078317517,52299.260764349,295336664284.592,"Fert._0.775_NC",TRUE,NA,0.123016216286498,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.123016216286498,NA,0.0119578287684301,NA,0.102738592330221,NA,0.138093735132999,19012.1387286747,1083376.63178078,-58,0,0.123016216286498,25.3495183048996
"133",58,29683045.7631159,924633.711548163,18843.9342547285,1102220.5660355,-1,-1,-1,-1,17.69205444161,164.691906359076,49686.7986350761,294971103541.537,"Fert._0.775_NC",TRUE,NA,0.123284494873088,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.123284494873088,NA,0.0103699331683643,NA,0.106015437805246,NA,0.136501750513831,18843.9342547285,1102220.5660355,-59,0,0.123284494873088,25.1252456729713
"134",59,29341570.218614,924951.677406001,18769.8401743838,1120990.40620989,-1,-1,-1,-1,17.8382038876321,164.830854959706,50285.1251042206,295088905839.456,"Fert._0.775_NC",TRUE,NA,0.1233268903208,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.1233268903208,NA,0.00989100893782889,NA,0.105841592396148,NA,0.137810804461128,18769.8401743838,1120990.40620989,-60,0,0.1233268903208,25.0264535658451
"135",60,28137005.0503504,926775.497162294,18830.9702680574,1139821.37647795,-1,-1,-1,-1,18.2632054392562,164.703289148351,52476.1028979085,295304074452.232,"Fert._0.775_NC",TRUE,NA,0.123570066288306,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.123570066288306,NA,0.00987812463191401,NA,0.104782024420375,NA,0.14002680947468,18830.9702680574,1139821.37647795,-61,0,0.123570066288306,25.1079603574099
"136",61,26228525.8493888,927274.280699774,18882.8242422431,1158704.20072019,-1,-1,-1,-1,18.9410139813184,164.709390748448,56311.701670892,295394584579.613,"Fert._0.775_NC",TRUE,NA,0.12363657075997,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.12363657075997,NA,0.0104262248059105,NA,0.102374614850302,NA,0.138995316812214,18882.8242422431,1158704.20072019,-62,0,0.12363657075997,25.1770989896575
"137",62,25474235.6477636,924999.013717056,18886.2641028096,1177590.464823,-1,-1,-1,-1,19.0987924372927,165.045837753757,58002.8217030906,295515509659.949,"Fert._0.775_NC",TRUE,NA,0.123333201828941,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.123333201828941,NA,0.0104949552149076,NA,0.100318895519417,NA,0.14146223705164,18886.2641028096,1177590.464823,-63,0,0.123333201828941,25.1816854704129
"138",63,27111290.3634966,916924.460237734,18875.2054176134,1196465.67024061,-1,-1,-1,-1,18.2630050754685,165.818154709796,54489.469873248,295455967897.325,"Fert._0.775_NC",TRUE,NA,0.122256594698365,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.122256594698365,NA,0.0105521325651635,NA,0.102499051866179,NA,0.144669699105995,18875.2054176134,1196465.67024061,-64,0,0.122256594698365,25.1669405568178
"139",64,28758528.372166,904385.899908376,18904.9440539082,1215370.61429452,-1,-1,-1,-1,17.6148042407073,166.563007820255,51227.0387313684,294642849355.62,"Fert._0.775_NC",TRUE,NA,0.12058478665445,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.12058478665445,NA,0.0108591904209022,NA,0.105697847636346,NA,0.143488867070734,18904.9440539082,1215370.61429452,-65,0,0.12058478665445,25.2065920718776
"140",65,27710179.9058024,893563.759398886,18883.2502574155,1234253.86455193,-1,-1,-1,-1,17.9898974241555,166.605774769474,52829.3082115948,292781926968.475,"Fert._0.775_NC",TRUE,NA,0.119141834586518,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.119141834586518,NA,0.0118951238962097,NA,0.105850371074617,NA,0.142577583991668,18883.2502574155,1234253.86455193,-66,0,0.119141834586518,25.1776670098873
"141",66,28809509.5757635,888195.905220361,18742.3749942119,1252996.23954615,-1,-1,-1,-1,17.5942746158455,166.06296684841,50399.0405630681,290394328342.201,"Fert._0.775_NC",TRUE,NA,0.118426120696048,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.118426120696048,NA,0.0120718834873875,NA,0.10450269144278,NA,0.139257805259479,18742.3749942119,1252996.23954615,-67,0,0.118426120696048,24.9898333256159
"142",67,31532650.6000512,886038.825456264,18499.7043462787,1271495.94389243,-1,-1,-1,-1,16.8268482417328,165.670114348615,45731.2555991477,288405540861.912,"Fert._0.775_NC",TRUE,NA,0.118138510060835,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.118138510060835,NA,0.0133885945113979,NA,0.0996470152277591,NA,0.139335357812077,18499.7043462787,1271495.94389243,-68,0,0.118138510060835,24.666272461705
"143",68,29918987.3660669,889402.613914979,18292.1462470023,1289788.09013943,-1,-1,-1,-1,17.4643695200877,165.012916204527,47984.9196329424,287132040851.948,"Fert._0.775_NC",TRUE,NA,0.118587015188664,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.118587015188664,NA,0.0136255204921876,NA,0.0965353688613105,NA,0.139170187904374,18292.1462470023,1289788.09013943,-69,0,0.118587015188664,24.3895283293364
"144",69,26895521.5148193,899666.336035822,18228.5877602657,1308016.67789969,-1,-1,-1,-1,18.5963666182681,163.978733133111,53278.4123258969,286590136997.315,"Fert._0.775_NC",TRUE,NA,0.119955511471443,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.119955511471443,NA,0.013246194956016,NA,0.0962071621923021,NA,0.141316361924435,18228.5877602657,1308016.67789969,-70,0,0.119955511471443,24.3047836803543
"145",70,31363943.0097175,909147.919324763,18230.6257723742,1326247.30367207,-1,-1,-1,-1,17.0563101552549,163.687605110072,45761.7872871142,287054017699.173,"Fert._0.775_NC",TRUE,NA,0.121219722576635,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.121219722576635,NA,0.012753544747981,NA,0.099869802373487,NA,0.144001758608515,18230.6257723742,1326247.30367207,-71,0,0.121219722576635,24.3075010298323
"146",71,28202206.0318939,913178.625903226,18245.6499238333,1344492.9535959,-1,-1,-1,-1,18.1989139878151,164.151906919102,51120.7538056058,288343606266.284,"Fert._0.775_NC",TRUE,NA,0.12175715012043,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.12175715012043,NA,0.0126390083491317,NA,0.102890037575075,NA,0.14489633882923,18245.6499238333,1344492.9535959,-72,0,0.12175715012043,24.3275332317777
"147",72,32400967.2369023,920557.358179308,18389.9931550537,1362882.94675095,-1,-1,-1,-1,16.8782909795773,163.833762406771,44698.8413685593,289657138942.036,"Fert._0.775_NC",TRUE,NA,0.122740981090574,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.122740981090574,NA,0.0121743456335918,NA,0.106892213601554,NA,0.144811478284056,18389.9931550537,1362882.94675095,-73,0,0.122740981090574,24.5199908734049
"148",73,26727149.8905021,922708.207601397,18591.3612890374,1381474.30803999,-1,-1,-1,-1,18.9116067755968,164.100326777961,54400.2289202082,290792614485.606,"Fert._0.775_NC",TRUE,NA,0.12302776101352,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.12302776101352,NA,0.012241613366298,NA,0.105073585469274,NA,0.144696154409911,18591.3612890374,1381474.30803999,-74,0,0.12302776101352,24.7884817187165
"149",74,33277479.4476861,931296.579019325,18630.6625283834,1400104.97056838,-1,-1,-1,-1,16.6999171910846,163.593493312057,43855.5639985169,291880525925.466,"Fert._0.775_NC",TRUE,NA,0.124172877202577,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.124172877202577,NA,0.013152615054626,NA,0.101218337409904,NA,0.146216084668522,18630.6625283834,1400104.97056838,-75,0,0.124172877202577,24.8408833711779
"150",75,25612625.5245482,931279.695558955,18656.8011373564,1418761.77170573,-1,-1,-1,-1,19.4775061619633,164.222204925654,57221.6405915935,293119290474.554,"Fert._0.775_NC",TRUE,NA,0.124170626074527,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.124170626074527,NA,0.0152254490138875,NA,0.0957937773382867,NA,0.146652980609392,18656.8011373564,1418761.77170573,-76,0,0.124170626074527,24.8757348498085
