"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20"
"232.5",75520.6047356692,72114.9853499514,73238.6004581682,69329.6232707711,72732.6596438279,75296.1889549584,74641.8243016606,71979.4873700558,73937.7872348798,74009.7046195253,72655.1607337025,72970.6770840378,72455.9040457952,76780.8472337267,78269.3677610979,67498.6504754309,71696.502904971,77562.0712890845,73731.2618247367,73021.3064181066
"237.5",63816.8568626917,60885.1976862481,61960.6133122199,58515.9916555656,61460.0033198058,63638.0948894866,63161.3906121014,60787.2439396005,62389.5980720294,62621.908798118,61346.7619259924,61624.43220358,61159.9245557597,64905.9704336285,66112.535416749,57036.6940983535,60611.3017968356,65477.4068199728,62228.3449550142,61629.250041666
"242.5",53354.1520197361,50825.3200883563,51814.5285652315,48843.4800509161,51327.1531429244,53182.1270147558,52824.3367789205,50729.0346660736,52063.3732972023,52379.5630451156,51228.9488676941,51431.9869203482,51059.3183807705,54220.6755190469,55234.7094822534,47625.4362275899,50666.0780886917,54650.9228986877,51956.166681606,51447.1403437914
"247.5",44093.3685568826,41965.8043499597,42819.6215452701,40324.2578321054,42353.4064934669,43946.3965075584,43660.4768000787,41842.6223084466,42960.3675491774,43299.4307949586,42293.1486954915,42442.186086933,42132.5892029708,44748.4705722251,45620.4269792002,39320.7182259384,41851.4321027183,45091.058065551,42883.3166988214,42471.2624576965
"252.5",35996.5310037921,34274.5029372235,34982.6720714715,32909.4281310762,34543.8262783556,35905.2005321046,35669.3741123613,34115.1193257338,35050.9108858144,35376.4702155542,34511.4920889632,34640.8529209517,34357.7658177144,36495.4244735992,37245.8377991355,32110.5539620404,34147.7005644795,36778.8949061579,34974.3934979053,34660.9997148633
"257.5",29027.896980703,27673.8308132853,28270.0482026102,26534.5594577553,27864.0631311645,28997.4891486391,28810.0713071847,27498.4618600959,28278.7084978931,28567.8302024553,27838.6567293488,27950.6051956777,27697.3101268667,29425.5624778823,30067.0270274414,25935.8056040001,27530.8131966279,29655.4301282499,28186.6226688914,27962.705238193
"262.5",23133.6694115007,22076.2646900652,22594.7966391022,21135.9465360959,22233.0033054827,23137.1239207448,23008.2012476727,21917.9327170272,22557.44102868,22796.6876811654,22200.4551590704,22281.1422303593,22076.6778139446,23460.6847710325,23994.4741996207,20711.123472764,21947.8032604306,23633.4578855476,22451.5490297498,22301.4004819764
"267.5",18228.3803397765,17400.0419387395,17851.7564034503,16638.1996475008,17540.03913699,18237.4624607654,18168.4471541093,17269.1801862739,17788.0660991363,17971.8193446876,17499.652460018,17548.2077854105,17396.1743574271,18493.2617923718,18916.1362427517,16345.7999588337,17312.3833008357,18615.9303212394,17674.8155123155,17581.5176254319
"272.5",14203.2874863652,13557.8765923792,13939.0269437504,12951.3895292493,13671.5496943587,14209.2303570647,14181.3177199951,13441.1564242698,13866.6866642708,13998.8944640226,13632.3998874818,13660.7381162656,13550.7538989313,14405.1512913943,14725.3556130979,12748.6384701471,13514.388401111,14496.8157409695,13751.5368818106,13700.7640854291
"277.5",10945.2201202164,10448.8460407138,10757.3089653491,9975.97520733741,10526.4861745742,10948.1146865093,10937.1940260601,10336.4120969296,10685.0685732764,10782.1580251864,10496.5790189987,10515.2338792333,10439.0856324138,11084.7890387139,11323.5158599951,9826.07591856195,10436.3840987532,11165.4678200072,10578.187661604,10555.883524879
"282.5",8341.66465358072,7962.79139521599,8205.4960632704,7604.00640950558,8009.0083708331,8340.14089196854,8332.5348928959,7858.7007052847,8135.09357312283,8216.25408256594,7988.603880461,8001.82670490464,7958.03065771491,8426.93975623117,8608.27178477126,7484.79285581911,7967.05871113932,8506.64219288438,8049.01046281098,8040.34140224251
"287.5",6286.1290010542,5997.09483192783,6186.04432678509,5731.76055099001,6023.92658415599,6279.05292582312,6271.7269238295,5908.55508249779,6118.13186645428,6193.05397544731,6008.31953039655,6017.97542134289,6003.85854217188,6332.02004052982,6473.1132719559,5636.82909453091,6009.41870632671,6408.66024394855,6059.25469368602,6052.53045886822
"292.5",4684.64931980068,4464.7646682708,4610.87604744501,4271.61871027391,4481.99145874617,4673.20309644468,4667.21371009579,4393.31709957754,4547.82447992014,4616.67900382634,4466.54136621629,4474.71540158735,4482.31710680896,4707.32880202874,4816.65198624695,4200.3255765581,4480.6805070831,4774.17273813797,4514.03367920987,4503.72965046204
"297.5",3451.64667778061,3286.1097589599,3397.76606750626,3146.48467992947,3299.37774011294,3438.26984114273,3434.38201165689,3229.08846359784,3342.56993826596,3402.56297454714,3281.75156412133,3289.60902980216,3309.46439155112,3462.86142007968,3545.0799978315,3096.45189430672,3303.08104082849,3516.25268235383,3326.85864159008,3312.84109047954
"302.5",8193.07794172735,7788.27328528208,8086.12389279549,7452.17940804313,7854.4988968743,8149.91515540678,8146.03149344959,7629.59619878655,7908.41073668442,8109.63641296518,7766.49245020094,7777.23019113933,7924.89775461006,8216.04118806925,8408.92941357303,7383.9183677614,7875.08474661978,8369.06296831554,7915.74984404643,7854.88876631706
